,creation_date,stars,size,contributor_count,contributor_companies_count,branch_count,commit_count,commit_comment_count,last_commit_date,labels_count,tag_count,milestone_count,pullrequest_count,pullrequest_review_count,release_count,workflow_count,readme_length,issues_count,issues_comment_count,has_wiki,has_pages,has_projects,has_downloads,watchers_count,is_fork,prog_language,file_readme,file_code_of_conduct,file_contributing,file_funding,file_IssuePR_templates,file_security,file_support,year,task,student_type,Task_3_extInstructSet,teamKey
112,2021-06-22 12:15:48,0,2,1,0,1,1,0,2021-06-22 12:15:49,9,0,0,0,0,0,0,9098,0,0,True,False,True,True,False,False,,2021-06-22 12:15:49,,,,,,,2021,7,Fac1,,14
113,2021-06-17 17:46:41,0,26,3,0,7,25,0,2021-06-22 14:50:13,9,1,1,6,0,1,1,9098,11,0,True,False,True,True,False,False,C#,2021-06-17 17:46:43,,,,,,,2021,7,Fac1,,15
114,2021-06-20 10:37:50,0,4,1,0,2,1,0,2021-06-20 10:37:51,9,0,0,0,0,0,0,9098,1,0,True,False,True,True,False,False,,2021-06-20 10:37:51,,,,,,,2021,7,Fac1,,16
115,2021-09-28 20:05:48,0,2,1,0,1,1,0,2021-09-28 20:05:49,9,0,0,0,0,0,0,7487,0,0,True,False,True,True,False,False,,2021-09-28 20:05:49,,,,,,,2021,8,Fac1,,0
116,2021-07-03 08:30:35,0,9,3,0,2,10,0,2021-07-11 10:05:10,9,1,1,1,0,1,0,7487,2,1,True,False,True,True,False,False,C#,2021-07-03 08:30:36,,,,,,,2021,8,Fac1,,1
117,2021-07-02 11:11:23,0,8,3,0,1,6,0,2021-07-06 13:37:53,9,1,0,1,0,1,0,7487,1,0,True,False,True,True,False,False,C#,2021-07-02 11:11:25,,,,,,,2021,8,Fac1,,3
118,2021-07-02 11:21:21,1,3,1,0,2,1,0,2021-07-02 11:21:22,9,0,0,0,0,0,0,7487,0,0,True,False,True,True,True,False,,2021-07-02 11:21:22,,,,,,,2021,8,Fac1,,4
119,2021-07-05 12:07:52,0,2,1,0,1,1,0,2021-07-05 12:07:53,9,0,0,0,0,0,0,7487,0,0,True,False,True,True,False,False,,2021-07-05 12:07:53,,,,,,,2021,8,Fac1,,5
120,2021-07-04 09:13:21,0,2,1,0,1,1,0,2021-07-04 09:13:22,9,0,0,0,0,0,0,7487,0,0,True,False,True,True,False,False,,2021-07-04 09:13:22,,,,,,,2021,8,Fac1,,7
121,2021-07-02 11:02:22,0,13,3,1,1,11,0,2021-07-05 09:30:00,13,1,3,3,8,1,0,7487,7,4,True,False,True,True,False,False,C#,2021-07-02 11:02:23,,,,,,,2021,8,Fac1,,29
122,2021-07-08 15:42:43,0,2,1,0,1,1,0,2021-07-08 15:42:44,9,0,0,0,0,0,0,7487,0,0,True,False,True,True,False,False,,2021-07-08 15:42:44,,,,,,,2021,8,Fac1,,8
123,2021-07-02 11:14:07,0,12,2,0,3,5,0,2021-07-06 12:26:55,9,0,0,1,0,0,0,7487,3,4,True,False,True,True,False,False,C#,2021-07-02 11:14:08,,,,,,,2021,8,Fac1,,9
124,2021-07-06 12:17:37,0,2,1,0,1,1,0,2021-07-06 12:17:39,9,0,0,0,0,0,0,7487,0,0,True,False,True,True,False,False,,2021-07-06 12:17:39,,,,,,,2021,8,Fac1,,10
125,2021-07-02 11:16:10,0,1435,2,0,2,11,0,2021-07-15 17:31:36,9,1,0,1,0,1,0,7487,1,0,True,False,True,True,False,False,C#,2021-07-02 11:16:12,,,,,,,2021,8,Fac1,,11
126,2021-07-07 05:42:30,0,2,1,0,1,1,0,2021-07-07 05:42:31,9,0,0,0,0,0,0,7487,1,0,True,False,True,True,False,False,,2021-07-07 05:42:31,,,,,,,2021,8,Fac1,,12
127,2021-07-02 11:15:51,0,10,3,0,4,9,0,2021-07-06 14:44:20,9,0,1,3,0,0,0,7487,7,0,True,False,True,True,False,False,C#,2021-07-02 11:15:52,,,,,,,2021,8,Fac1,,15
128,2021-07-02 13:08:59,0,2,1,0,2,1,0,2021-07-02 13:09:01,9,0,0,0,0,0,0,7487,0,0,True,False,True,True,False,False,,2021-07-02 13:09:01,,,,,,,2021,8,Fac1,,16
129,2021-09-28 20:06:42,0,11,2,1,2,2,0,2021-09-28 20:07:15,9,0,0,0,0,0,2,6052,0,0,True,False,True,True,False,False,Python,2021-09-28 20:06:44,,,,,,,2021,9,Fac1,,0
130,2021-07-12 09:31:25,0,22,4,1,4,13,0,2021-07-20 10:02:12,9,1,0,2,0,1,2,6044,3,2,True,False,True,True,False,False,C#,2021-07-12 09:31:27,,,,,,,2021,9,Fac1,,1
131,2021-07-08 10:01:13,0,21,4,1,2,8,0,2021-07-13 14:03:33,9,0,0,2,0,0,2,6048,2,0,True,False,True,True,False,False,C#,2021-07-08 10:01:15,,,,,,,2021,9,Fac1,,3
132,2021-07-09 12:27:55,0,15,2,1,3,2,0,2021-07-09 12:28:24,9,0,0,0,0,0,2,6039,0,0,True,False,True,True,False,False,Python,2021-07-09 12:27:56,,,,,,,2021,9,Fac1,,4
133,2021-07-08 12:02:56,0,11,2,1,2,2,0,2021-07-08 12:03:27,9,0,0,0,0,0,2,6052,0,0,True,False,True,True,False,False,Python,2021-07-08 12:02:57,,,,,,,2021,9,Fac1,,5
134,2021-07-08 14:09:48,0,11,2,1,2,2,0,2021-07-08 14:10:26,9,0,0,0,0,0,2,6052,0,0,True,False,True,True,False,False,Python,2021-07-08 14:09:50,,,,,,,2021,9,Fac1,,7
135,2021-07-08 08:35:22,0,34,4,2,2,15,0,2021-07-14 19:58:52,14,1,3,2,0,1,2,6048,6,6,True,False,True,True,False,False,C#,2021-07-08 08:35:24,,,,,,,2021,9,Fac1,,29
136,2021-07-08 15:42:34,0,11,2,1,2,2,0,2021-07-08 15:43:01,9,0,0,0,0,0,2,6039,0,0,True,False,True,True,False,False,Python,2021-07-08 15:42:36,,,,,,,2021,9,Fac1,,8
137,2021-07-08 09:33:59,0,34,4,1,5,13,0,2021-07-18 18:39:35,9,1,0,3,4,1,3,6044,4,2,True,False,True,True,False,False,C#,2021-07-08 09:34:01,,,,,,,2021,9,Fac1,,9
138,2021-07-08 08:45:50,0,23,3,1,3,7,0,2021-07-15 17:33:34,9,1,0,1,0,1,2,6039,1,0,True,False,True,True,False,False,C#,2021-07-08 08:45:51,,,,,,,2021,9,Fac1,,11
139,2021-07-11 21:24:34,0,11,2,1,2,2,0,2021-07-11 21:25:02,9,0,0,0,0,0,2,6039,0,0,True,False,True,True,False,False,Python,2021-07-11 21:24:35,,,,,,,2021,9,Fac1,,12
140,2021-07-08 12:45:05,0,25,4,1,5,13,0,2021-07-09 09:33:13,9,1,1,3,0,1,2,6052,8,4,True,False,True,True,False,False,C#,2021-07-08 12:45:06,,,,,,,2021,9,Fac1,,15
141,2022-05-23 12:02:57,2,13,4,2,2,10,0,2022-05-23 12:43:51,9,1,0,1,0,1,1,4580,2,0,True,False,True,True,True,False,Python,2022-05-23 12:02:59,,,,,,,2022,3,Fac1,0.0,0
142,2022-05-23 11:55:45,0,19,3,1,3,4,0,2022-05-24 09:53:41,9,1,0,4,4,1,1,4580,6,4,True,False,True,True,False,False,Python,2022-05-23 11:55:47,,,,,,,2022,3,Fac1,0.0,1
143,2022-05-23 12:01:56,0,11,4,1,2,7,0,2022-05-23 13:09:36,9,1,0,1,0,1,1,4580,2,1,True,False,True,True,False,False,Python,2022-05-23 12:01:57,,,,,,,2022,3,Fac1,0.0,2
144,2022-05-23 10:54:17,0,9,2,1,1,2,0,2022-05-23 10:54:36,9,0,0,0,0,0,1,6511,0,0,True,False,True,True,False,False,Python,2022-05-23 10:54:19,,,,,,,2022,3,Fac1,1.0,3
145,2022-05-23 11:59:51,0,21,4,1,2,13,0,2022-05-24 12:53:57,9,1,0,3,16,1,1,4580,4,10,True,False,True,True,False,False,Python,2022-05-23 11:59:52,,,,,,,2022,3,Fac1,0.0,4
146,2022-05-23 09:37:03,0,48,5,1,1,19,1,2022-05-25 08:14:20,9,1,0,2,0,1,1,6511,5,4,True,False,True,True,False,False,Python,2022-05-23 09:37:05,,,,,,,2022,3,Fac1,1.0,5
147,2022-05-24 09:02:12,0,28,4,1,3,14,0,2022-05-25 14:11:44,9,2,0,4,5,2,1,6511,6,2,True,False,True,True,False,False,Python,2022-05-24 09:02:13,,,,,,,2022,3,Fac1,1.0,6
148,2022-05-23 12:01:06,0,68,4,1,2,30,0,2022-05-24 12:51:46,9,0,0,1,0,0,1,4580,4,1,True,False,True,True,False,False,Python,2022-05-23 12:01:08,,,,,,,2022,3,Fac1,0.0,7
149,2022-05-24 09:03:58,0,17,4,1,2,4,0,2022-05-24 09:12:56,9,2,0,1,0,2,1,4580,2,4,True,False,True,True,False,False,Python,2022-05-24 09:03:59,,,,,,,2022,3,Fac1,0.0,8
150,2022-05-24 09:17:50,0,44,4,1,2,25,0,2022-06-01 08:08:41,9,0,0,1,0,0,1,4580,2,12,True,False,True,True,False,False,Python,2022-05-24 09:17:51,,,,,,,2022,3,Fac1,0.0,9
151,2022-05-24 09:23:37,0,30,4,1,1,17,0,2022-05-26 19:51:41,9,1,0,3,3,1,1,4580,5,4,True,False,True,True,False,False,Python,2022-05-24 09:23:38,,,,,,,2022,3,Fac1,0.0,10
152,2022-05-23 12:04:24,0,15,4,1,1,8,0,2022-05-23 12:53:33,9,1,0,1,4,1,1,4580,2,0,True,False,True,True,False,False,Python,2022-05-23 12:04:26,,,,,,,2022,3,Fac1,0.0,11
153,2022-05-23 11:46:46,0,22,4,1,2,12,0,2022-05-23 13:11:29,9,4,0,2,0,4,1,6511,3,0,True,False,True,True,False,False,Python,2022-05-23 11:46:48,,,,,,,2022,3,Fac1,1.0,12
154,2022-05-24 09:08:16,0,48,4,1,3,26,0,2022-05-27 09:29:59,9,1,0,2,0,1,1,4580,3,6,True,False,True,True,False,False,Python,2022-05-24 09:08:19,,,,,,,2022,3,Fac1,0.0,13
155,2022-05-23 11:52:00,2,18,4,1,3,13,0,2022-05-24 12:25:58,9,1,0,4,4,1,1,4580,8,0,True,False,True,True,True,False,Python,2022-05-23 11:52:02,,,,,,,2022,3,Fac1,0.0,14
156,2022-05-23 20:58:23,0,28,4,1,2,15,0,2022-05-24 10:14:49,9,1,0,1,0,1,1,6511,2,0,True,False,True,True,False,False,Python,2022-05-23 20:58:25,,,,,,,2022,3,Fac1,1.0,15
157,2022-05-24 11:56:42,0,16,5,1,2,7,0,2022-05-27 17:39:14,9,0,0,3,2,0,1,6511,4,3,True,False,True,True,False,False,Python,2022-05-24 11:56:43,,,,,,,2022,3,Fac1,1.0,16
158,2022-05-23 12:09:30,0,17,4,1,2,8,0,2022-05-23 13:03:50,9,1,0,1,8,1,1,6511,2,0,True,False,True,True,False,False,Python,2022-05-23 12:09:32,,,,,,,2022,3,Fac1,1.0,17
159,2022-05-30 10:33:12,1,15,2,1,1,15,1,2022-06-01 15:01:06,9,0,0,0,0,0,0,9740,6,0,True,False,True,True,True,False,C#,2022-05-30 10:33:14,,,,,,,2022,4,Fac1,,0
160,2022-05-31 08:57:55,0,10,2,0,3,2,0,2022-06-04 12:00:07,9,0,0,0,0,2,0,9740,1,0,True,False,True,True,False,False,C#,2022-05-31 08:57:57,,,,,,,2022,4,Fac1,,1
161,2022-05-30 12:03:00,0,10,3,0,3,12,0,2022-05-31 12:42:29,9,0,0,3,0,0,0,9740,6,0,True,False,True,True,False,False,C#,2022-05-30 12:03:02,,,,,,,2022,4,Fac1,,2
162,2022-05-30 11:46:07,0,10,1,0,3,1,0,2022-05-30 11:46:08,9,0,0,0,0,0,0,9740,5,0,True,False,True,True,False,False,,2022-05-30 11:46:08,,,,,,,2022,4,Fac1,,4
163,2022-05-31 09:05:46,0,13,4,0,4,10,0,2022-06-02 12:50:28,9,0,0,2,0,0,0,9740,8,1,True,False,True,True,False,False,C#,2022-05-31 09:05:47,,,,,,,2022,4,Fac1,,5
164,2022-05-31 07:24:44,0,15,2,0,4,2,0,2022-06-01 08:45:33,9,0,0,0,0,0,0,9740,3,0,True,False,True,True,False,False,C#,2022-05-31 07:24:45,,,,,,,2022,4,Fac1,,6
165,2022-05-30 12:00:31,0,9,2,0,1,4,0,2022-05-31 13:33:34,9,0,0,0,0,0,0,9740,0,0,True,False,True,True,False,False,C#,2022-05-30 12:00:33,,,,,,,2022,4,Fac1,,7
166,2022-05-31 08:57:39,0,7,3,0,1,8,0,2022-06-01 08:42:06,9,0,0,0,0,0,0,9740,2,0,True,False,True,True,False,False,C#,2022-05-31 08:57:40,,,,,,,2022,4,Fac1,,8
167,2022-05-31 08:56:07,0,7,1,0,4,1,0,2022-05-31 08:56:09,9,0,0,1,0,0,0,9740,7,9,True,False,True,True,False,False,,2022-05-31 08:56:09,,,,,,,2022,4,Fac1,,9
168,2022-05-31 09:09:14,0,10,3,0,2,6,0,2022-06-01 08:45:40,9,0,0,2,0,0,0,9740,2,0,True,False,True,True,False,False,C#,2022-05-31 09:09:16,,,,,,,2022,4,Fac1,,10
169,2022-05-30 10:48:17,0,92,4,0,5,25,0,2022-06-01 10:19:42,9,0,0,5,0,0,0,9740,9,3,True,False,True,True,False,False,C#,2022-05-30 10:48:19,,,,,,,2022,4,Fac1,,11
170,2022-05-30 10:45:35,0,13,2,0,3,2,0,2022-05-30 12:20:56,9,0,0,2,0,0,0,9740,7,0,True,False,True,True,False,False,C#,2022-05-30 10:45:36,,,,,,,2022,4,Fac1,,12
171,2022-05-31 09:13:11,0,4,1,0,2,1,0,2022-05-31 09:13:13,9,0,0,0,0,0,0,9740,5,0,True,False,True,True,False,False,,2022-05-31 09:13:13,,,,,,,2022,4,Fac1,,13
172,2022-05-30 09:07:19,1,32,4,0,1,44,0,2022-06-04 12:25:16,9,1,0,9,6,1,0,9740,18,2,True,False,True,True,True,False,C#,2022-05-30 09:07:21,,,,,,,2022,4,Fac1,,14
173,2022-05-30 13:57:03,0,89,3,0,3,3,0,2022-05-31 09:25:52,9,0,0,0,0,0,0,9740,0,0,True,False,True,True,False,False,,2022-05-30 13:57:04,,,,,,,2022,4,Fac1,,15
174,2022-05-30 09:00:50,0,3,1,0,4,1,0,2022-05-30 09:00:52,9,0,0,0,0,0,0,9740,5,1,True,False,True,True,False,False,,2022-05-30 09:00:52,,,,,,,2022,4,Fac1,,16
175,2022-05-30 12:05:01,0,10,5,0,5,9,0,2022-05-31 13:34:05,9,0,0,3,0,0,0,9740,9,0,True,False,True,True,False,False,C#,2022-05-30 12:05:02,,,,,,,2022,4,Fac1,,17
176,2022-06-04 07:34:00,0,1,1,0,2,1,0,2022-06-04 07:34:01,10,0,0,0,0,0,0,6462,6,0,True,False,True,True,False,False,,2022-06-04 07:34:01,,,,,,,2022,5,Fac1,,14
177,2020-04-15 07:04:53,0,87,3,1,5,36,2,2020-04-22 12:34:17,12,0,2,9,0,0,2,3124,13,8,True,False,True,True,False,False,,2020-04-15 07:04:54,,,,,,,2020,0,Fac1,,0
178,2020-04-21 17:20:23,0,2,1,0,1,1,0,2020-04-21 17:20:25,9,0,1,1,0,0,0,3124,2,0,True,False,True,True,False,False,,2020-04-21 17:20:25,,,,,,,2020,0,Fac1,,1
179,2020-04-24 17:09:23,0,2,1,0,1,1,0,2020-04-24 17:09:25,9,0,0,0,0,0,0,3124,0,0,True,False,True,True,False,False,,2020-04-24 17:09:25,,,,,,,2020,0,Fac1,,2
180,2020-04-21 07:07:23,0,2,1,0,1,1,0,2020-04-21 07:07:24,9,0,0,0,0,0,0,3124,0,0,True,False,True,True,False,False,,2020-04-21 07:07:24,,,,,,,2020,0,Fac1,,3
181,2020-04-21 09:36:47,1,14,2,0,1,9,0,2020-05-05 10:29:56,9,0,0,2,0,0,1,3181,6,4,True,False,True,True,True,False,,2020-04-21 09:36:48,,,,,,,2020,0,Fac1,,4
182,2020-04-14 10:17:31,0,14,4,1,4,24,0,2020-04-22 09:17:04,9,0,0,1,0,0,1,3124,4,2,True,False,True,True,False,False,,2020-04-14 10:17:33,,,,,,,2020,0,Fac1,,5
183,2020-04-17 09:52:14,2,47,3,2,8,34,0,2020-04-27 15:19:12,9,0,2,8,0,0,1,3124,11,5,True,False,True,True,True,False,,2020-04-17 09:52:15,,,,,,,2020,0,Fac1,,6
184,2020-04-15 07:04:55,2,37,3,2,4,29,5,2020-04-22 12:34:09,10,0,1,2,0,0,1,3124,5,1,True,False,True,True,True,False,,2020-04-15 07:04:57,,,,,,,2020,0,Fac1,,7
185,2020-04-15 07:45:29,0,17,2,1,3,12,0,2020-04-18 12:37:20,9,0,3,1,0,0,0,3124,4,0,True,False,True,True,False,False,,2020-04-15 07:45:30,,,,,,,2020,0,Fac1,,8
186,2020-04-15 07:43:04,0,57,3,2,4,40,0,2020-04-23 13:50:20,9,0,0,7,0,0,0,3124,11,8,True,False,True,True,False,False,,2020-04-15 07:43:05,,,,,,,2020,0,Fac1,,9
187,2020-04-17 13:01:10,0,2,1,1,1,1,0,2020-04-17 13:01:11,9,0,0,0,0,0,0,3124,0,0,True,False,True,True,False,False,,2020-04-17 13:01:11,,,,,,,2020,0,Fac1,,10
188,2020-04-20 14:19:16,0,9,2,1,3,12,0,2020-04-22 07:26:42,9,0,0,0,0,0,0,3124,3,3,True,False,True,True,False,False,,2020-04-20 14:19:18,,,,,,,2020,0,Fac1,,11
189,2020-04-20 16:11:49,0,17,2,0,3,8,1,2020-05-16 10:53:24,9,0,1,2,0,0,0,3124,5,3,True,False,True,True,False,False,,2020-04-20 16:11:50,,,,,,,2020,0,Fac1,,12
190,2020-04-20 16:11:27,0,22,3,1,3,15,4,2020-04-22 18:04:03,9,0,3,3,0,0,1,3124,8,9,True,False,True,True,False,False,Python,2020-04-20 16:11:28,,,,,,,2020,0,Fac1,,13
191,2020-04-20 10:54:09,1,40,2,0,2,11,0,2020-04-29 19:36:04,9,0,0,1,0,0,1,9626,1,0,True,False,True,True,True,False,C#,2020-04-20 10:54:10,,,,,,,2020,1,Fac1,,0
192,2020-04-24 09:40:14,0,7,1,1,2,1,0,2020-04-24 09:40:16,9,0,0,0,0,0,0,9626,0,0,True,False,True,True,False,False,C#,2020-04-24 09:40:16,,,,,,,2020,1,Fac1,,2
193,2020-04-20 21:36:30,0,7,1,0,2,1,0,2020-04-20 21:36:31,9,0,0,0,0,0,0,9626,0,0,True,False,True,True,False,False,C#,2020-04-20 21:36:31,,,,,,,2020,1,Fac1,,3
194,2020-04-22 05:33:50,1,55,2,0,2,21,0,2020-07-13 13:10:52,9,0,0,0,0,0,1,9643,0,0,True,False,True,True,True,False,C#,2020-04-22 05:33:52,,,,,,,2020,1,Fac1,,4
195,2020-04-23 07:35:21,0,7,1,1,2,1,0,2020-04-23 07:35:22,9,0,0,0,0,0,0,9626,0,0,True,False,True,True,False,False,C#,2020-04-23 07:35:22,,,,,,,2020,1,Fac1,,14
196,2020-04-20 16:15:34,1,7,1,0,2,1,0,2020-04-20 16:15:35,9,0,0,0,0,0,0,9626,0,0,True,False,True,True,True,False,C#,2020-04-20 16:15:35,,,,,,,2020,1,Fac1,,15
197,2020-04-24 18:02:16,0,7,1,0,2,1,0,2020-04-24 18:02:18,9,0,0,0,0,0,0,9626,0,0,True,False,True,True,False,False,C#,2020-04-24 18:02:18,,,,,,,2020,1,Fac1,,16
198,2020-04-20 10:17:16,0,9,1,0,5,1,0,2020-04-20 10:17:18,11,0,0,1,0,0,1,9626,5,4,True,False,True,True,False,False,C#,2020-04-20 10:17:18,,,,,,,2020,1,Fac1,,5
199,2020-04-20 12:12:41,2,26,3,1,3,18,0,2020-05-04 17:18:19,9,0,2,2,0,0,1,9626,4,2,True,False,True,True,True,False,C#,2020-04-20 12:12:43,,,,,,,2020,1,Fac1,,6
200,2020-04-24 18:09:36,0,7,1,1,2,1,0,2020-04-24 18:09:37,9,0,0,0,0,0,0,9626,1,0,True,False,True,True,False,False,C#,2020-04-24 18:09:37,,,,,,,2020,1,Fac1,,17
201,2020-04-20 11:10:33,2,105,2,2,3,4,0,2020-05-07 07:47:43,9,0,0,1,0,0,0,9626,1,0,True,False,True,True,True,False,C#,2020-04-20 11:10:34,,,,,,,2020,1,Fac1,,7
202,2020-04-21 13:04:32,0,13,2,1,2,3,0,2020-04-29 16:07:30,9,0,0,0,0,0,0,9626,2,1,True,False,True,True,False,False,C#,2020-04-21 13:04:33,,,,,,,2020,1,Fac1,,8
203,2020-04-20 16:03:11,0,21,2,0,4,11,0,2020-05-03 12:47:14,9,0,0,3,0,0,0,9626,5,11,True,False,True,True,False,False,C#,2020-04-20 16:03:12,,,,,,,2020,1,Fac1,,9
204,2020-04-20 16:17:00,0,38,3,0,3,27,0,2020-04-28 15:52:54,9,0,0,4,0,0,1,9626,9,11,True,False,True,True,False,False,C#,2020-04-20 16:17:01,,,,,,,2020,1,Fac1,,18
205,2020-04-20 16:13:22,0,12,1,0,3,1,0,2020-04-20 16:13:24,9,0,0,0,0,0,0,9626,4,0,True,False,True,True,False,False,C#,2020-04-20 16:13:24,,,,,,,2020,1,Fac1,,19
206,2020-04-20 11:10:34,0,15,1,0,2,2,0,2020-06-02 13:09:19,9,0,0,0,0,0,1,9626,1,1,True,False,True,True,False,False,C#,2020-04-20 11:10:35,,,,,,,2020,1,Fac1,,10
207,2020-04-20 14:15:39,0,16,2,0,3,8,0,2020-05-04 16:12:07,9,0,0,1,0,0,1,9626,3,2,True,False,True,True,False,False,C#,2020-04-20 14:15:40,,,,,,,2020,1,Fac1,,11
208,2020-04-20 16:10:36,0,158,2,0,2,4,0,2020-06-10 14:55:23,9,0,0,3,0,0,1,9626,3,0,True,False,True,True,False,False,C#,2020-04-20 16:10:37,,,,,,,2020,1,Fac1,,12
209,2020-04-20 16:12:00,0,40,3,0,4,14,1,2020-05-12 15:00:03,9,0,0,2,0,0,1,9626,5,1,True,False,True,True,False,False,C#,2020-04-20 16:12:02,,,,,,,2020,1,Fac1,,13
210,2020-05-04 15:22:48,1,18,2,0,1,12,0,2020-05-18 10:45:33,9,0,2,1,0,0,0,7585,9,12,True,False,True,True,True,False,C#,2020-05-04 15:22:49,,,,,,,2020,2,Fac1,,0
211,2020-05-05 09:08:44,1,39,3,0,1,17,0,2020-07-20 16:28:35,9,0,0,0,0,0,0,7621,0,0,True,False,True,True,True,False,C#,2020-05-05 09:08:46,,,,,,,2020,2,Fac1,,4
212,2020-05-04 12:03:19,0,116,3,1,3,31,0,2020-05-18 12:42:24,9,0,0,2,0,0,1,7585,4,0,True,False,True,True,False,False,C#,2020-05-04 12:03:20,,,,,,,2020,2,Fac1,,5
213,2020-05-04 16:48:31,1,19,3,2,1,13,0,2020-05-17 09:23:11,9,0,2,3,0,0,0,7585,7,9,True,False,True,True,True,False,C#,2020-05-04 16:48:33,,,,,,,2020,2,Fac1,,6
214,2020-05-10 09:14:51,0,3,1,1,1,1,0,2020-05-10 09:14:52,9,0,0,0,0,0,0,7585,0,0,True,False,True,True,False,False,,2020-05-10 09:14:52,,,,,,,2020,2,Fac1,,17
215,2020-05-06 12:18:00,1,13,2,1,1,8,0,2020-05-13 12:09:25,9,0,0,0,0,0,0,7585,0,0,True,False,True,True,True,False,C#,2020-05-06 12:18:02,,,,,,,2020,2,Fac1,,7
216,2020-05-04 15:21:17,0,3,1,0,1,1,0,2020-05-04 15:21:19,9,0,0,0,0,0,0,7585,0,0,True,False,True,True,False,False,,2020-05-04 15:21:19,,,,,,,2020,2,Fac1,,8
217,2020-05-04 16:45:53,0,16,1,0,7,1,0,2020-05-04 16:45:54,9,0,0,7,2,0,0,7585,9,7,True,False,True,True,False,False,,2020-05-04 16:45:54,,,,,,,2020,2,Fac1,,9
218,2020-07-24 06:49:30,0,3,1,1,1,1,0,2020-07-24 06:49:32,9,0,0,0,0,0,0,7585,0,0,True,False,True,True,False,False,,2020-07-24 06:49:32,,,,,,,2020,2,Fac1,,20
219,2020-05-04 15:23:44,0,16,3,1,1,8,0,2020-05-26 17:56:25,9,0,3,3,0,0,0,7585,8,15,True,False,True,True,False,False,C#,2020-05-04 15:23:46,,,,,,,2020,2,Fac1,,18
220,2020-05-06 17:15:59,0,15,2,1,2,2,0,2020-05-20 00:19:40,9,0,0,0,0,0,0,7585,3,12,True,False,True,True,False,False,C#,2020-05-06 17:16:01,,,,,,,2020,2,Fac1,,19
221,2020-05-17 15:49:51,0,3,1,0,1,1,0,2020-05-17 15:49:53,9,0,0,0,0,0,0,7585,0,0,True,False,True,True,False,False,,2020-05-17 15:49:53,,,,,,,2020,2,Fac1,,10
222,2020-05-07 12:59:08,0,11,2,0,1,10,0,2020-05-13 08:24:43,9,0,0,0,0,0,0,7585,0,0,True,False,True,True,False,False,C#,2020-05-07 12:59:09,,,,,,,2020,2,Fac1,,11
223,2020-05-06 00:11:18,0,16,2,1,2,6,0,2020-05-13 16:57:51,9,0,0,1,0,0,0,7585,6,6,True,False,True,True,False,False,C#,2020-05-06 00:11:19,,,,,,,2020,2,Fac1,,12
224,2020-05-04 14:56:48,0,25,3,0,1,19,1,2020-08-06 11:19:44,9,0,0,7,0,0,0,7585,16,21,True,False,True,True,False,False,C#,2020-05-04 14:56:49,,,,,,,2020,2,Fac1,,13
225,2020-05-19 08:23:16,1,27,2,1,3,11,0,2020-05-23 12:45:56,9,0,0,1,0,0,0,11074,5,9,True,False,True,True,True,False,C#,2020-05-19 08:23:17,,,,,,,2020,3,Fac1,,0
226,2020-06-13 00:35:53,0,5,1,1,1,1,0,2020-06-13 00:35:54,9,0,0,0,0,0,0,10936,0,0,True,False,True,True,False,False,C#,2020-06-13 00:35:54,,,,,,,2020,3,Fac1,,3
227,2020-05-19 09:29:29,1,5,1,0,1,1,0,2020-05-19 09:29:31,9,0,0,0,0,0,0,10907,0,0,True,False,True,True,True,False,C#,2020-05-19 09:29:31,,,,,,,2020,3,Fac1,,4
228,2020-05-18 12:52:46,0,19,2,1,3,5,0,2020-05-27 11:22:51,9,0,0,0,0,0,0,10651,1,1,True,False,True,True,False,False,C#,2020-05-18 12:52:47,,,,,,,2020,3,Fac1,,5
229,2020-05-18 13:26:25,2,19,2,0,5,6,0,2020-07-27 12:40:50,9,0,1,1,0,0,0,10651,2,0,True,False,True,True,True,False,C#,2020-05-18 13:26:27,,,,,,,2020,3,Fac1,,6
230,2020-05-20 05:34:23,0,10,2,1,1,3,0,2020-05-20 12:26:57,9,0,0,0,0,0,0,10907,1,0,True,False,True,True,False,False,C#,2020-05-20 05:34:25,,,,,,,2020,3,Fac1,,7
231,2020-05-18 15:15:43,0,5,1,0,1,1,0,2020-05-18 15:15:45,9,0,0,0,0,0,0,10907,0,0,True,False,True,True,False,False,C#,2020-05-18 15:15:45,,,,,,,2020,3,Fac1,,8
232,2020-05-18 16:02:44,0,10,1,1,3,1,0,2020-05-18 16:02:45,9,0,0,1,0,0,0,10907,1,0,True,False,True,True,False,False,C#,2020-05-18 16:02:45,,,,,,,2020,3,Fac1,,9
233,2020-05-19 12:45:32,0,16,4,1,1,8,0,2020-06-10 17:43:44,9,0,1,1,0,0,0,10907,2,1,True,False,True,True,False,False,C#,2020-05-19 12:45:33,,,,,,,2020,3,Fac1,,18
234,2020-05-18 17:04:07,0,9,2,0,1,5,0,2020-06-13 16:37:06,9,0,0,0,0,0,0,10907,1,0,True,False,True,True,False,False,C#,2020-05-18 17:04:08,,,,,,,2020,3,Fac1,,19
235,2020-06-02 13:16:33,0,11,2,1,1,5,0,2020-06-13 16:15:51,9,0,0,0,0,0,0,10936,0,0,True,False,True,True,False,False,C#,2020-06-02 13:16:35,,,,,,,2020,3,Fac1,,10
236,2020-05-18 14:59:14,0,9,2,0,1,4,0,2020-05-27 05:40:15,9,0,0,0,0,0,0,10907,1,2,True,False,True,True,False,False,C#,2020-05-18 14:59:16,,,,,,,2020,3,Fac1,,11
